index,name,price,promotion_price,retailer,image_url
55,Checkers Housebrand UHT Full Cream Milk 6 x 1L,R99.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10156094PK1-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjI3fGltYWdlL3BuZ3xpbWFnZXMvaGQ1L2g4MC85MDgyNzU0NjI5NjYyLnBuZ3w0ZGI5MzA2ZDE1YmU0MzY2OTQ3NWQzNzcyY2NhMWZkYmIzMWFiYzkzYmYxN2NlMTJkNTM1NGI4YWQzZWY2YTc1
56,Bakers Tennis Classic Coconut Biscuits 200g,R26.99,R21.99,Checkers,https://www.checkers.co.za/medias/lqi-10124117EAv2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNzM5fGltYWdlL3BuZ3xpbWFnZXMvaGM4L2hmMC85NTkxNzU1MDQ2OTQyLnBuZ3w0M2NiZDFjMzlkOTQ5YjI3MGYyZWQyODU0NTM5MGY0YzhkMzdlZDU2MjBjN2QwMjAzYmJkYjgwZTBiOTgwNmU4
57,Albany Superior Best Of Both Sliced White Bread Loaf 700g,R23.99,R19.99,Checkers,https://www.checkers.co.za/medias/lqi-10162559EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxOTA3fGltYWdlL3BuZ3xpbWFnZXMvaDMwL2g0MC85ODU0MDM1OTg0NDE0LnBuZ3wwYzE0MjhiMWM4YjViN2FmYmQxNjgxYzczMTI0OTBiNDQ3MmVhYjVkNzk5YmJmZmJlOTE5ZjdlNmEwNWQ0ZTE4
58,Cheas Snaks Cheese Flavoured Maize Snack 135g,R15.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10647219EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyODAyfGltYWdlL3BuZ3xpbWFnZXMvaDY0L2g1MS85Nzk0NTc1MTcxNjE0LnBuZ3wwYzU5YTVlMzFmMjdiODFlZDQxNGJkYTRjMmRkZjE4Yjk5YjgxODg2NDRiMjE4YmJmNmQ0YzdmZTNkMjk1ZTBi
59,Bakers Red Label Lemon Cream Biscuits 200g,R26.99,R19.99,Checkers,https://www.checkers.co.za/medias/lqi-10124110EAv2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxODIyfGltYWdlL3BuZ3xpbWFnZXMvaDQ0L2g4NS85NTkxNzQxODQxNDM4LnBuZ3w3NzRlYzAwMGM5YjAxNDRmZTU3OWY4ZjIxMmQ5OWNlMzhhMTQxODI3ZjMyZDQ5ZDdkM2RkODFiN2UwMjYxNjYy
60,Garlic Wedges Roll Single 100g,R5.99,No promo,Checkers,https://www.checkers.co.za/medias/10176167EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w5MjQzN3xpbWFnZS9wbmd8aW1hZ2VzL2g5ZC9oMzkvODg1ODE3NTg2NDg2Mi5wbmd8OTg1OGUxMWU4NTU5Zjk5NjdjOGJhNTFkMTlkNWM0M2M5MjEzMjE4ODU4NDA0YTQ1MTcwZDJkYjY1MzFmYmY1NA
61,Baby Potatoes Bag 1kg,R16.99,No promo,Checkers,https://www.checkers.co.za/medias/10151321EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2OTMzMnxpbWFnZS9wbmd8aW1hZ2VzL2g0OS9oYzAvMTAwMzg0ODYzMDI3NTAucG5nfDFhNzgwZDhhYmViZjQyYjIwZjdkYmFiMWE2NmFlM2QxZDQxYjY5N2YwOWIzNzYyZjllOWE3YTA2OTBmYTM2Mjg
62,Large Queen Pineapple Single,R21.99,No promo,Checkers,https://www.checkers.co.za/medias/10258387EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMDAyODV8aW1hZ2UvcG5nfGltYWdlcy9oZGUvaDU1Lzg4NTg1OTI2NzM4MjIucG5nfDI4MDhlY2EwMWU0OWVhNjNjMDc2ODAyYTBmZjI2MjZmNDExMzIxZjI1ZGE2NGEzMWFmMTY1YjlhZGE3MGRlNGI
63,White Seedless Grapes Pack 500g,R54.99,No promo,Checkers,https://www.checkers.co.za/medias/10148803EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w5OTk5NXxpbWFnZS9wbmd8aW1hZ2VzL2gzZC9oZTgvODg1NzY0NTI4NTQwNi5wbmd8M2M2NjYyODdkOWY4ZGVmNTBiYThhODU2ZGI0NmZhM2YzNTM0OThlOWQzNWJkMmE1MjUwOTM4N2VkNWY1NmY1NA
64,Boil & Roast Potatoes Bag 2kg,R44.99,No promo,Checkers,https://www.checkers.co.za/medias/10151278EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w4Nzk4MXxpbWFnZS9wbmd8aW1hZ2VzL2gxNy9oZTAvODg1NzgwNzIyNDg2Mi5wbmd8ZTkzNmY1YjYyYzIyMGFiNmZkMTJkYmU5YjdmN2U4OWEyOWVlYWFiZGEzMGE0ZTE2ZDlhNzAzYjM1NzdiNWI2OQ
65,Beef Potjiekos Per kg,R105.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10149770KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNTkyNzd8aW1hZ2UvcG5nfGltYWdlcy9oYzMvaDMzLzg4NzQ3ODg4ODA0MTQucG5nfDE2YmRlNjdlN2YwYmYzMjhmNjdjZThjM2VkMTU5ZTc3OGNmOTFhZmRmMDhkMWM2YTE1NjIxZGZlZjY3ODUxMGM
66,Clover Gouda Cheese 800g,R142.99,R109.99,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10392455EA-en-shopriteGlobalProductCatalog-20240607103202.png?context=bWFzdGVyfGltYWdlc3w1NTAyMHxpbWFnZS9wbmd8aW1hZ2VzL2g3NC9oYzUvMTEwNjU4MjkxMzAyNzAucG5nfDhkYjAyZGI4OTE5NmZiNDIzZTg1OGRiY2NhMDUxMzY5OWRiYTNmZWJjOTQ3MjQ4MWEwYjRkNzVkOGE3YTc0ODc
67,Maggi Durban Curry Flavoured 2 Minute Noodles 5 x 68g,R42.99,R29.99,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10510147EA-en-shopriteGlobalProductCatalog-20240930030239.png?context=bWFzdGVyfGltYWdlc3wxNzA1MjV8aW1hZ2UvcG5nfGltYWdlcy9oMTEvaDIxLzExMjg2ODA5MTE2NzAyLnBuZ3wwODRmMmYwYjIwMjIwYWU4OTE1MjE4MGQ5ZWNjZmE1MGU5NTJjNTE5OTFhMTAwOTk2YzAyMGM0ZDY3ZDI1YzQx
68,Huletts White Sugar 2.5kg,R64.99,R56.99,Checkers,https://www.checkers.co.za/medias/10141796EAV2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w3MTQ5MnxpbWFnZS9wbmd8aW1hZ2VzL2hmNS9oY2QvOTIxNjU2NTE0OTcyNi5wbmd8NDQ1ZDBlOWE0MDcxNTZmMjc0ZGE0NDRlMjMxMDgzM2I3NTE3YWEwYjcxODFlMGRjMTU5MDc1YjEwNGU5ZWMxNw
69,Willards Cheese Curls Double Cheese Flavoured Maize Snack 150g,R22.99,No promo,Checkers,https://www.checkers.co.za/medias/10140607EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w4OTkwNnxpbWFnZS9wbmd8aW1hZ2VzL2g5Ny9oNDQvMTEwMjQ4Nzg5NjA2NzAucG5nfDYwNzMyODVkODczZmEzNTlhZjNlOTBlN2MxZjcxYWIzY2ExMTA5YWZiOTI2Y2QxYmY3YTZhYTA0MmUwMmQwZWE
70,Brown Bread 700g,R14.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10885550EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjI4fGltYWdlL3BuZ3xpbWFnZXMvaDljL2hlOC8xMTAxNTM2NTk1MTUxOC5wbmd8N2UwMTM0NjE1ZDVmMmI4YjFhODQyM2I5MTI1ZTRkZTA0OWJjMmJjOTM1NjY0NjdhNTI1NDgzOTQ1YzYyZWNlMA
71,NikNaks Original Cheese Flavoured Maize Snack 135g,R15.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10626782EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wzMTk1fGltYWdlL3BuZ3xpbWFnZXMvaDE0L2hiMS8xMDA5OTkzNjEwMDM4Mi5wbmd8Njc5MzNkMGRiYTYzMGIwN2QyMWFlYWNjMjdiYTQwYzM5YzM1ZmY3ODI3YjAyOGQzNDQyNTU5ZmIyMjg4YjRmNQ
72,Medium Carrots Bag 500g,R8.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10641652EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMDEzfGltYWdlL3BuZ3xpbWFnZXMvaDMxL2gzYy85MDg3MDQ3ODkzMDIyLnBuZ3w0MmU0ODU1ZmMyNzE3MmMwM2FiM2ViMWQxZDQ3OWJjMjQxNzgxZjQ4NjBiNmYxZDZhNmIyOGRmYTBiZjI2ZWZh
73,Spekko Long Grain Parboiled White Rice Bag 2kg,R47.99,R39.99,Checkers,https://www.checkers.co.za/medias/lqi-10133205EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyODY2fGltYWdlL3BuZ3xpbWFnZXMvaDBiL2hjNy85NzQ1NDA3NzM3ODg2LnBuZ3w4N2NhZDdmMzUwZmVkYzczY2UzYjk5MjAzYWZlMDgwODljMDIwZGQwNmMzYmQ2NDg3NmMzNjU3MDBhMjBjNjQy
74,Conee Rolls 6 Pack,R21.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10151462PK1-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTMyfGltYWdlL3BuZ3xpbWFnZXMvaDFlL2g1Mi85OTI4MTY1NDI1MTgyLnBuZ3w2NmM3ODA3MWNlNzJlMjY5NGMxYTNjZTQwMDM4YTVkNjAwODc4MDkxZGE0NzI2MWVhNTZmYjQ5Yjk5NmQ5ZDAx
75,NikNaks Cheese Flavoured Maize Snack Strip 5 x 22g,R15.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10196581EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNTQ1fGltYWdlL3BuZ3xpbWFnZXMvaDBlL2gzNy85OTQ4NTA3OTYzNDIyLnBuZ3wxZjgxM2UxYWE1ZTVlN2ZkZmQ3MWMwZWQ5NmQ3NTFiNzhkMGRkOWEwMGJmZWRhYmI2MGUxNmZlNjBkODMwMjM2
76,Granny Smith Apples Bag 1.5kg,R34.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10603696EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTIyfGltYWdlL3BuZ3xpbWFnZXMvaDA5L2g2My85MDg1NzUyOTAxNjYyLnBuZ3wyNWFkYTQxNGU4ZDRiZmNjZmFlODY1YTgxN2E5MDJlZGQzMDY4NzQzODFjMDBjZWNmNzdkMjZiOTI4ZWIxMDIy
77,Avocado Single,R19.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10145032EAv2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTY3fGltYWdlL3BuZ3xpbWFnZXMvaGNhL2hhNy85NTc1OTc0Njk5MDM4LnBuZ3w5ZDU3MzlkODVhMDU1YTAzN2VmNTMxOWRiOTA5Y2I1ZGQ2OTVmMGM3YTE3Mzg3Y2FmNWZjYzZiN2ZjNzliYWQ5
78,Golden Delicious Apples Bag 1.5kg,R34.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10603695EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTE2fGltYWdlL3BuZ3xpbWFnZXMvaGQ5L2gwMC85MDg2NzY1MTM3OTUwLnBuZ3xkZjQ2OTEwMWYzMWNjNzU4MzEwODAzNmI4OTA2MDU1N2EyMDg3MzM0ZjQyZjFmMzkwY2RhYWY1OTFiNjlkYTUw
79,Ghost Pops The Original Flavoured Maize Snack 100g,R14.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10159286EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMDYyfGltYWdlL3BuZ3xpbWFnZXMvaDE1L2gzMy8xMDYzMTg0MjU5NDg0Ni5wbmd8ZDMxYzY3Mjk3NjM3MjUwOGQ4MmQ5N2Q2YTFiZjdmMDZiZGZiOWRjZDViZDJhMTZkNjFiYzBiYjc1ZWMzYWJiOQ
80,Red Seedless Grapes Pack 500g,R54.99,No promo,Checkers,https://www.checkers.co.za/medias/10145227EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMDUyMDR8aW1hZ2UvcG5nfGltYWdlcy9oMDQvaDBiLzg4NTc3MDg0MjkzNDIucG5nfGZmMzY4YzcyZTE4YzdjYjU4MjQ1ZWVhM2UwM2NkYjQyZDY5YTMxYWIxMzA1YmVkZWU4NDUxZmFiNjA4MDA3Yjc
81,Ripe & Ready Avocados 4 Pack,R74.99,No promo,Checkers,https://www.checkers.co.za/medias/10147551EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNTE4NTJ8aW1hZ2UvcG5nfGltYWdlcy9oZTkvaDczLzEwODY2NDcyMzg2NTkwLnBuZ3wxYmY3NGM2OWUzZTUxZWFjMTcyYzRhNThmNGZkZDRmNTA3ZTFiYTZlN2VkZDM4YTNjZDgzYzBlOGYzOGRhYjMy
82,Panini Roll Single,R4.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10397287EA-en-shopriteGlobalProductCatalog-20240823013337.png?context=bWFzdGVyfGltYWdlc3w3MDc3M3xpbWFnZS9wbmd8aW1hZ2VzL2hmOS9oMTIvMTExODAzNDA4Mzg0MzAucG5nfDYwMWEzMjI0YjUzZjAwNWE2MGUwZjZiODdiMjc4NmNmMWZlOTM1ZTljNjI1M2UxZGYwN2ZhYjlhY2YyYWRhYTI
83,Mini Cucumber Single,R9.99,No promo,Checkers,https://www.checkers.co.za/medias/10145212EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wzNzYyNXxpbWFnZS9wbmd8aW1hZ2VzL2hjYi9oOTMvODg1NzY5MjU2OTYzMC5wbmd8MWM4Y2VkNDlkZGI3YmQwMzU5Y2VlNjk2YzFhYTkyMDEyMjBjNmQ0YzM5OWI2NTE2ODRlYTIzNTc2NmYxMzUzOA
84,Farmer's Choice Fresh Drum & Thigh Chicken Individually Wrapped 16 Piece Per kg,R69.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10732965KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjM2NzF8aW1hZ2UvcG5nfGltYWdlcy9oMTAvaDc5LzkxNDIwNjM5MjMyMzAucG5nfDRiMWNmNjNlNDE2NzZiZTI4NTQ5OTAyNjIxMzIwNWY5YmRlMDkzZTIwZGFkYWNmMTUwNmRjNWJhNzVmNTJhOTg
85,Checkers Housebrand Sweetened Full Cream Condensed Milk 385g,R34.99,R32.99,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10248013EA-en-shopriteGlobalProductCatalog-20240816111411.png?context=bWFzdGVyfGltYWdlc3w5MTA5N3xpbWFnZS9wbmd8aW1hZ2VzL2hjYi9oNDAvMTExNzE1MjA1NDQ3OTgucG5nfGIzOGFkM2E3YTVmYWJkYzM0MTRhZTJkOTc4MWU3YTU3ZDc0YjA2NjM0NjlmYWQ0YmU4MjRlNGMzYjZiMWY2OGE
86,Albany Superior Thick Slice White Bread 700g,R19.99,R17.99,Checkers,https://www.checkers.co.za/medias/10630394EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2ODE5OXxpbWFnZS9wbmd8aW1hZ2VzL2hiNC9oOTEvMTA5NDIyMzMxODIyMzgucG5nfDNiODEzMjdhODNjNWQ2OTRiNzJhNDBkMzdiNmNjZTc4YjBmNTJhOTRmZTQ0MjFhOGJkNjU3YjQzMjMyNTFiMmM
87,Albany Superior Thick Sliced Brown Bread Loaf 700g,R18.99,No promo,Checkers,https://www.checkers.co.za/medias/10630439EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2MDQ5OHxpbWFnZS9wbmd8aW1hZ2VzL2g4OC9oZDQvOTg1NDA1NjYyODI1NC5wbmd8ZmYyZmQ4ZGEyZTQ2MjAwN2MyMDA5NTg4Mzg4ZWExZDdlYzA5ZjVlMmI1MWZkMTEyZWI2N2VlM2ZmZWFjODQwYg
88,Peeled Onions Bag 1kg,R24.99,No promo,Checkers,https://www.checkers.co.za/medias/10135701EAv2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2NDI1M3xpbWFnZS9wbmd8aW1hZ2VzL2hiYi9oZGIvODk2MTY5OTg3Mjc5OC5wbmd8M2Y2NTFjOTZkOTNiMjcwNjFhMzZlM2VmMzFlOTRiMzQ4N2NiNTU0YTU3NjBkMGVlOGFlOTA3ZDM5YWIwZmU2MQ
89,Farmer's Choice Fresh 12 Piece Chicken Fillets Per Kg,R79.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10732969KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTMxMTB8aW1hZ2UvcG5nfGltYWdlcy9oYzUvaDkxLzkxNDIwNzg4OTgyMDYucG5nfGY0MDNiYTA3ZTY5ZGU0MmQ1ZWIzZjY0YjdmYzE3Mzg2MmNkMGJjYzRkZmI2MDkyYzFhYmQ4NGRjYWM3OTU3N2U
90,Tomatoes Bag 2kg,R39.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10610034EAV2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxOTkzfGltYWdlL3BuZ3xpbWFnZXMvaDBhL2g4NS85MTEwNjczNTg4MjU0LnBuZ3w4Y2EzN2VmOWE2ODZmNGJhYTZkMDY5OGNlYzliOTdkNDZjZmZlMDRkZTlkMTJhYzRmODMzZWE5YTZlNjU3OGFk
91,White Bread 700g,R15.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10885697EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjA5fGltYWdlL3BuZ3xpbWFnZXMvaGMyL2g5Zi8xMTAxNTM3MjA0NjM2Ni5wbmd8ZjUxYzVlMDdjMzY0YmYzOGJjYzc0YzllMWZmOGEyYzY2NGQ0YTlmMzcxNGNiN2FlMGI3MjAzNDg4NWE4MjJmNQ
92,Sweetcorn 4 Pack,R24.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10151615EAv3-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzIxfGltYWdlL3BuZ3xpbWFnZXMvaDczL2g0Zi85MTA5MTMyMDgzMjMwLnBuZ3wwOGI2MjYyNDg4ZDQxMGUzMDQ5NTg1ZjVkYzAzNjhhM2I1MjE3MmUwZmI3ODQ4NzkzZWM5ZWJjZTU3NjE5ZWVi
93,Lucky Star Pilchards in Tomato Sauce 400g,R27.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-medias-10185083EA-en-shopriteGlobalProductCatalog-20240918063315.png?context=bWFzdGVyfGltYWdlc3wyNDc0fGltYWdlL3BuZ3xpbWFnZXMvaGU5L2gwYi8xMTI1NDU3MTU5Nzg1NC5wbmd8N2U4MDhhZWEyNGE3ZmExMjUxNjc1YjQ5YmUwMjIzYTAxMzE2NDQ4ZTE4MGVmYThmZWJmNmZiOTY0ZGQ0NjY0Ng
94,PIEMAN'S Pepper Steak Pie,R26.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-medias-10130900EA-en-shopriteGlobalProductCatalog-20241107083825.png?context=bWFzdGVyfGltYWdlc3wyMDg1fGltYWdlL3BuZ3xpbWFnZXMvaGRhL2hkYy8xMTM3NDQ3MjYyNjIwNi5wbmd8NDZmNjZmYzk5NDJkYzNiNGEwOGEzYTg4Y2JiZTdjOTI2NmM0OWQ1Mjc5MWQ4NGE1Yzk0MTUxYzRjNjcxOTM4Ng
95,KitKat 4 Finger Milk Chocolate Bar 41.5g,R15.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10614986EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMDc3fGltYWdlL3BuZ3xpbWFnZXMvaDgwL2hhZS8xMDUyMDQ3NzIwNDUxMC5wbmd8YmE5YmQxOGM0ZjFlMzNiMDliNDE2ODZkNWQzZWQyY2JjMWJiNmQzNWVjMDIyZGE2MDdjMzFlMThkOWJhNzBlNQ
96,Weet-Bix Wholegrain Wheat Biscuits 450g,R36.99,R29.99,Checkers,https://www.checkers.co.za/medias/lqi-10124343EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMjY4fGltYWdlL3BuZ3xpbWFnZXMvaGJjL2g0OS85OTM5OTY5NjM4NDMwLnBuZ3w3ZWZjZjI0YjI0NjBjNTdhMmQwYTk0OTZiMDVmN2ZkMWZkNTQ3MTA0YzExYWU3MWExODAxYTM4OTg4M2RjZWVl
97,Checkers Housebrand Baked Beans In Tomato Sauce 410g,R11.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10155597EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMzUxfGltYWdlL3BuZ3xpbWFnZXMvaDQ3L2g4Ny85MDgyNzc4ODc3OTgyLnBuZ3wzM2Y5MTlmNWFmZDdhMzJiY2IwMmExMDhiNDYzMGNmZTRiZGUwNDJiYTJiMzE0OTZhNzg5MGY1ZjIzNjlmYjk2
98,Wellington's New Recipe Tomato Sauce 700ml,R39.99,R32.99,Checkers,https://www.checkers.co.za/medias/lqi-10488297EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNzg0fGltYWdlL3BuZ3xpbWFnZXMvaGZiL2hiZS8xMDIyMzQwNDU0ODEyNi5wbmd8MWExMzUyMzZmOGYxZmQ2NjcyMWQwMGUxZTE3YmUwNDFhZThlZGJlZmI0MjI0NDMwN2ExNjBiNzY5OTlhYjNmNw
99,Large Watermelon,R79.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10145331EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzEzfGltYWdlL3BuZ3xpbWFnZXMvaGYwL2g0OC85MDgwNjg4Mjc5NTgyLnBuZ3w1MWJlZTFjYTYxMWUwMjcwYWM4MDNmNzlkYjExZWJlMWVlMTUwYzI1ODlkODRhNjBiZmJkODMxZTMyMmU5MTgw
100,Clover Full Cream Cheddar Cheese 800g,R142.99,R109.99,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10392454EA-en-shopriteGlobalProductCatalog-20240607103207.png?context=bWFzdGVyfGltYWdlc3w1NjQ1MHxpbWFnZS9wbmd8aW1hZ2VzL2gwMS9oYzQvMTEwNjU4MjM3NTYzMTgucG5nfDhmZDczZWUwMjQ5MWVkZjZlNjU1NWUyM2YwNmJiNDQwZTQwM2JlMmNkNzA1MTA1MWY0Y2I0OTdiN2MxZGJmN2U
101,Selati Golden Brown Sugar 2kg,R54.99,No promo,Checkers,https://www.checkers.co.za/medias/10156064EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMDEwMTN8aW1hZ2UvcG5nfGltYWdlcy9oNDUvaDdhLzk4ODU2MDAwMjI1NTgucG5nfDQyODhkZTgyY2FkMDM2ZjRmZjFlNjNjYjI3MzMxYzM2MjYyZDFiYjJjYmZmNTZjMjZlYTBkYzI4NGJkYmEyZTM
102,Brown Hamburger Roll Single,R2.49,No promo,Checkers,https://www.checkers.co.za/medias/10151453EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjYwNjN8aW1hZ2UvcG5nfGltYWdlcy9oNTIvaDUxLzEwODI2NjcwMzA5NDA2LnBuZ3xkMzFjYTQ3M2NlZDdlYzE1N2Y5MDJiZTlmZDk4MWY0MjBmOGQxODFlMzJmZTVkOTNkODRmMjhiNmIxNDYxM2U0
103,Green Pepper Duet Bag,R18.99,No promo,Checkers,https://www.checkers.co.za/medias/10151429EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2Mzg2MXxpbWFnZS9wbmd8aW1hZ2VzL2g1Mi9oOWIvODg1NzgxMTU1MDIzOC5wbmd8MDMyNTZlZDgwMmIwYWY5ODMyYmYwNGFkNWZiZGVlYzQ0ZjY0YWEyZThiY2EwODZjNDg0Mjg2ODczYjQ1M2MwNQ
104,Rosslyn Ice Purified And Sterilized Ice 2kg,R22.99,No promo,Checkers,https://www.checkers.co.za/medias/10233373EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w4MjI2MHxpbWFnZS9wbmd8aW1hZ2VzL2g5Ni9oNGYvMTAxNjMwNDA0MTk4NzAucG5nfGY0MzM0MDNlZTlhZGQ4Zjk0YThlNjBjNGRjZWU2YjMyOWZiZTI2YThiYzdmMDM1OTY2YTE3YTg5MjcyNDJjMmE
105,Trio Peppers in Bag,R39.99,No promo,Checkers,https://www.checkers.co.za/medias/10147322EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w1MjMwOXxpbWFnZS9wbmd8aW1hZ2VzL2hmYi9oYTEvODg1NzcyNDA5MjQ0Ni5wbmd8NjlkYTA3MDFhMzVmYTllNDBiZDYyYjY3ODkzYzJjYWViMjZiMTM4NWMzODQ1MmY3Y2FkMjA1MWUwMWQ1NmZhMg
106,Fresh Roma Tomatoes 1kg,R19.99,No promo,Checkers,https://www.checkers.co.za/medias/10241182EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w4NjkxNnxpbWFnZS9wbmd8aW1hZ2VzL2hkMy9oZmEvOTcyNTExMTUzMzU5OC5wbmd8ODk0ZThkYTBjZjQzYjU0OTYxYWU2ODA0OTJhZmEyMjFlNDg0MWE3MGYyMjBlN2YzNDk1NjJhNGEzYzhlNjQ5MA
107,Crosse And Blackwell Tangy Mayonnaise 750g,R49.99,No promo,Checkers,https://www.checkers.co.za/medias/10128012EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w3NDk5N3xpbWFnZS9wbmd8aW1hZ2VzL2hmMC9oY2QvOTc5Mzk1NDY3Njc2Ni5wbmd8OTc3MmU3OGE4MDgxYjZhNzU0ZDIwOTFjZWFjODhjNWFhM2Y5ZGNkOTk1NWQwNjBlNDY1M2Y0OThhNWM1ZTFiYQ
108,Dewfresh Salted Butter Brick 500g,R74.99,R64.99,Checkers,https://www.checkers.co.za/medias/10779364EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w4MzAwNHxpbWFnZS9wbmd8aW1hZ2VzL2g3NS9oOTIvOTg4NTY1MzMzNjA5NC5wbmd8MzYwZjAzZTJkN2QzMmEyYmM1ODQ1OWE4Y2E4MDM3OTVhMWEwZmNiMjFlYTlmMDY2NzQyN2I5ODgyZTdlMTFlNg
109,Mixed Peppers Bag,R39.99,No promo,Checkers,https://www.checkers.co.za/medias/10145590EAv4-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w5NzM5MnxpbWFnZS9wbmd8aW1hZ2VzL2hkNy9oMTQvOTU4OTEyODIzMjk5MC5wbmd8MzBmZTZkMjBjOWNmMDFlMDc5ZGZhZjhhNTljNTVmNGQ4Njk1ZGI0ZWM1NTE0NGFmMGQzYTA0OWFkNTU0Y2Q1NA
110,Farmer's Choice Fresh Thighs & Drumsticks Chicken 8 Piece Per Kg,R69.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10732971KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wzMjk5fGltYWdlL3BuZ3xpbWFnZXMvaGQ4L2hiYy85MTQyMDk5NjczMTE4LnBuZ3w5NjVmMzVmMDUyNWNjYTc4ZDJlMDkzZThlMDM5YmY0ZTgwMjIyZTM2Y2Q4OTc4NzFlM2NkNjJhY2ZmNjNlZTRm
